id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,price,minimum_nights,maximum_nights,accommodates,bedrooms,beds,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_response_rate,host_listings_count,availability_365,price_normalized,weighted_score
370665.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,41.38545,2.18117,260.0,31.0,365.0,6.0,3.0,4.0,2.0,0.0,0.09,4.5,4.5,5.0,5.0,5.0,f,66%,97.0,365.0,0.2455935806871956,25.562279679034365
1.0054420020198584e+18,la Verneda i la Pau,Sant Martí,Entire rental unit,Entire home/apt,41.421248870536246,2.2012221146384614,108.0,31.0,365.0,6.0,3.5,4.0,0.0,0.0,0.8427272727272727,4.424545454545455,4.672727272727273,4.863636363636363,4.927272727272728,4.33,f,100%,97.0,270.0,0.7042726836293807,25.561395452363293
1.0398770262535812e+18,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.41027,2.13826,158.0,31.0,330.0,6.0,3.5,4.0,0.0,0.0,2.178181818181818,4.329090909090909,4.504545454545454,4.454545454545454,4.651818181818182,4.579999999999999,f,97%,97.0,194.0,0.5533913997668198,25.558396842715617
1.0661307655236676e+18,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.39694409352817,2.147736647735899,120.0,33.0,365.0,5.0,3.5,4.0,0.0,0.0,2.7054545454545456,4.750909090909091,4.573636363636363,4.596363636363636,4.684545454545455,4.415454545454545,f,99%,97.0,167.0,0.6680611755023661,25.55476669513876
54337505.0,la Sagrada Família,Eixample,Entire serviced apartment,Entire home/apt,41.40749,2.17087,188.0,32.0,365.0,6.0,3.0,4.0,4.0,2.0,0.26,4.25,4.25,5.0,5.0,3.75,f,98%,97.0,157.0,0.46286262944928325,25.548143131472465
1.0669449903460736e+18,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,41.3813325392638,2.1801059068212685,120.0,33.0,365.0,5.0,3.5,4.0,0.0,0.0,2.738181818181818,4.641818181818182,4.621818181818181,4.5190909090909095,4.666363636363636,4.36090909090909,f,99%,97.0,167.0,0.6680611755023661,25.545448513320576
9.279949540234044e+17,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.38710279082295,2.1429598851855376,125.0,28.0,365.0,7.0,3.5,4.0,1.0,1.0,0.14,5.0,5.0,5.0,5.0,5.0,f,100%,97.0,305.0,0.65297304711611,25.53264865235581
1447825.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire serviced apartment,Entire home/apt,41.38144,2.1827,161.27272727272728,32.0,365.0,6.0,3.0,3.272727272727273,2.0,0.0,0.02,5.0,5.0,5.0,5.0,5.0,f,90%,97.0,0.0,0.5435155339139977,25.531721231241157
290535.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,41.38493,2.1809,260.0,31.0,365.0,6.0,3.0,4.0,7.0,2.0,0.05,4.86,4.71,4.57,5.0,4.86,f,66%,97.0,334.0,0.2455935806871956,25.526779679034366
1.034019391821812e+18,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.40523,2.14366,219.0,31.0,330.0,6.0,3.0,4.0,0.0,0.0,2.253636363636363,4.640909090909092,4.75,4.795454545454546,4.872727272727273,4.643636363636364,f,97%,97.0,209.0,0.3693162334544955,25.522602175309093
50557582.0,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.3903,2.15025,185.8181818181818,31.0,365.0,6.0,3.0,3.727272727272727,2.0,2.0,0.31,5.0,5.0,5.0,5.0,5.0,f,97%,97.0,0.0,0.46944654001783137,25.51892687245544
7.106057568148273e+17,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,41.3839,2.17903,260.0,31.0,365.0,6.0,3.0,4.0,0.0,0.0,2.149090909090909,4.717272727272728,4.625454545454546,4.865454545454545,4.8154545454545445,4.612727272727272,f,66%,97.0,365.0,0.2455935806871956,25.51682513357982
5.795672544466364e+17,la Dreta de l'Eixample,Eixample,Entire condo,Entire home/apt,41.39126,2.16397,100.0,31.0,720.0,5.0,3.0,5.0,0.0,0.0,1.36,4.429090909090909,4.569090909090908,4.7681818181818185,4.8118181818181816,4.318181818181818,f,88%,97.0,323.0,0.7284136890473905,25.50664795717965
1447830.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire serviced apartment,Entire home/apt,41.38144,2.1827,161.27272727272728,32.0,365.0,6.0,3.0,3.272727272727273,5.0,1.0,0.05,5.0,4.8,4.8,5.0,4.6,f,90%,97.0,78.0,0.5435155339139977,25.481721231241156
